t,x,tau
1363,0.98284966,30
1364,0.998513174,30
1365,1.006748965,30
1366,1.009481249,30
1367,1.008628696,30
1368,1.006071876,30
1369,1.003593252,30
1370,1.00274596,30
1371,1.004630849,30
1372,1.009622575,30
1373,1.017170516,30
1374,1.025843034,30
1375,1.033720749,30
1376,1.039041265,30
1377,1.04073447,30
1378,1.038553283,30
1379,1.032900506,30
1380,1.024600403,30
1381,1.014743547,30
1382,1.004634037,30
1383,0.995836486,30
1384,0.99029327,30
1385,0.990409214,30
1386,0.998865263,30
1387,1.017833138,30
1388,1.04746309,30
1389,1.084122721,30
1390,1.120080715,30
1391,1.146816652,30
1392,1.159859752,30
1393,1.159957944,30
1394,1.15072719,30
1395,1.136248635,30
1396,1.1199141,30
1397,1.104111319,30
1398,1.090232812,30
1399,1.078772511,30
1400,1.069454928,30
1401,1.061409254,30
1402,1.053411049,30
1403,1.04420153,30
1404,1.032860735,30
1405,1.019142441,30
1406,1.003614174,30
1407,0.987499746,30
1408,0.972318355,30
1409,0.959529249,30
1410,0.950292903,30
1411,0.9453343,30
1412,0.944862601,30
1413,0.948517779,30
1414,0.955326766,30
1415,0.963649324,30
1416,0.971093946,30
1417,0.974438118,30
1418,0.969805363,30
1419,0.953711132,30
1420,0.92520404,30
1421,0.887214158,30
1422,0.84497002,30
1423,0.80338228,30
1424,0.765927347,30
1425,0.734717338,30
1426,0.710787518,30
1427,0.694292566,30
1428,0.684668945,30
1429,0.68085777,30
1430,0.681603908,30
1431,0.685773545,30
1432,0.692612516,30
1433,0.701888086,30
1434,0.713882852,30
1435,0.72922718,30
1436,0.748585302,30
1437,0.811354225,10
1438,0.865554915,10
1439,0.912902144,10
1440,0.954929501,10
1441,0.992869423,10
1442,1.027653003,10
1443,1.059978354,10
1444,1.090399429,10
1445,1.119390933,10
1446,1.147348392,10
1447,1.174490458,10
1448,1.20145872,10
1449,1.221368168,10
1450,1.229458508,10
1451,1.223643069,10
1452,1.204116736,10
1453,1.172540692,10
1454,1.131257609,10
1455,1.082727953,10
1456,1.029206493,10
1457,0.972613037,10
1458,0.914537117,10
1459,0.856147666,10
1460,0.799658294,10
1461,0.747348333,10
1462,0.701318274,10
1463,0.663697366,10
1464,0.63699251,10
1465,0.624336614,10
1466,0.629276984,10
1467,0.654556952,10
1468,0.699780681,10
1469,0.759591086,10
1470,0.824958754,10
1471,0.886946829,10
1472,0.940016374,10
1473,0.982353999,10
1474,1.014692575,10
1475,1.039235839,10
1476,1.059065935,10
1477,1.07780112,10
1478,1.099069339,10
1479,1.125285433,10
1480,1.155544708,10
1481,1.183963384,10
1482,1.201885779,10
1483,1.203879681,10
1484,1.190448781,10
1485,1.165486259,10
1486,1.1331066,10
1487,1.096121461,10
1488,1.055701814,10
1489,1.011671714,10
1490,0.963389847,10
1491,0.911114412,10
1492,0.856930795,10
1493,0.804212486,10
1494,0.756351155,10
1495,0.716166127,10
1496,0.685992177,10
1497,0.66787605,10
1498,0.663657347,10
1499,0.674929831,10
1500,0.702740815,10
1501,0.746566145,10
1502,0.802609139,10
1503,0.863577742,10
1504,0.921711259,10
1505,0.972077372,10
1506,1.013193391,10
1507,1.04597769,10
1508,1.072637296,10
1509,1.095940954,10
1510,1.118736024,10
1511,1.143400033,10
1512,1.170751976,10
1513,1.198170241,10
1514,1.218694505,10
1515,1.224615425,10
1516,1.213034913,10
1517,1.186420229,10
1518,1.149254598,10
1519,1.105454728,10
1520,1.057541502,10
1521,1.006748934,10
1522,0.95352507,10
1523,0.898281835,10
1524,0.842214579,10
1525,0.787620396,10
1526,0.737385127,10
1527,0.694363529,10
1528,0.661288779,10
1529,0.640952303,10
1530,0.636206037,10
1531,0.649504738,10
1532,0.681844605,10
1533,0.731282844,10
1534,0.792018804,10
1535,0.855617507,10
1536,0.914325868,10
1537,0.963679126,10
1538,1.002657647,10
1539,1.032567823,10
1540,1.056018777,10
1541,1.076290652,10
1542,1.096849873,10
1543,1.120634877,10
1544,1.148699123,10
1545,1.178209285,10
1546,1.201780095,10
1547,1.211447592,10
1548,1.204296722,10
1549,1.182802305,10
1550,1.151372797,10
1551,1.113749696,10
1552,1.072129868,10
1553,1.027230567,10
1554,0.978861103,10
1555,0.926922712,10
1556,0.872515379,10
1557,0.818260737,10
1558,0.767463928,10
1559,0.723191298,10
1560,0.688070326,10
1561,0.664467362,10
1562,0.654601941,10
1563,0.660458731,10
1564,0.683419322,10
1565,0.723380841,10
1566,0.777308948,10
1567,0.838546805,10
1568,0.898934911,10
1569,0.952373516,10
1570,0.996327587,10
1571,1.031111605,10
1572,1.058701041,10
1573,1.081886875,10
1574,1.103736279,10
1575,1.127074557,10
1576,1.153581249,10
1577,1.182099139,10
1578,1.206998295,10
1579,1.220011438,10
1580,1.216034209,10
1581,1.195896171,10
1582,1.163744803,10
1583,1.123837811,10
1584,1.079136646,10
1585,1.03115652,10
1586,0.980369204,10
1587,0.926929595,10
1588,0.87159937,10
1589,0.816360224,10
1590,0.76410325,10
1591,0.717827739,10
1592,0.680295546,10
1593,0.654157941,10
1594,0.642081326,10
1595,0.646570196,10
1596,0.669333297,10
1597,0.710123598,10
1598,0.765375377,10
1599,0.827956705,10
1600,0.889462171,10
1601,0.943627165,10
1602,0.98779781,10
1603,1.022248484,10
1604,1.049004459,10
1605,1.071008881,10
1606,1.09159164,10
1607,1.113925967,10
1608,1.140073039,10
1609,1.169262597,10
1610,1.196155886,10
1611,1.212342476,10
1612,1.212104436,10
1613,1.195729888,10
1614,1.167179828,10
1615,1.13073718,10
1616,1.08940415,10
1617,1.044634232,10
1618,0.996694297,10
1619,0.945439753,10
1620,0.891378373,10
1621,0.836434866,10
1622,0.783644184,10
1623,0.736179416,10
1624,0.696848114,10
1625,0.668173005,10
1626,0.65255761,10
1627,0.65225454,10
1628,0.669040225,10
1629,0.703455598,10
1630,0.753501526,10
1631,0.813549227,10
1632,0.875466281,10
1633,0.932059971,10
1634,0.979513204,10
1635,1.017267312,10
1636,1.046846166,10
1637,1.070870889,10
1638,1.092441597,10
1639,1.114643536,10
1640,1.139815832,10
1641,1.168138792,10
1642,1.195697923,10
1643,1.214598599,10
1644,1.217844876,10
1645,1.204113412,10
1646,1.176742237,10
1647,1.140199246,10
1648,1.09797225,10
1649,1.052043125,10
1650,1.003127323,10
1651,0.951304633,10
1652,0.896940446,10
1653,0.841539976,10
1654,0.787798099,10
1655,0.738806769,10
1656,0.697437699,10
1657,0.666331882,10
1658,0.648076734,10
1659,0.645190774,10
1660,0.659746845,10
1661,0.692518916,10
1662,0.74166136,10
1663,0.801666836,10
1664,0.864359925,10
1665,0.922199178,10
1666,0.97091218,10
1667,1.009610886,10
1668,1.039655714,10
1669,1.063633316,10
1670,1.084715179,10
1671,1.106163255,10
1672,1.130623843,10
1673,1.158782326,10
1674,1.187396412,10
1675,1.208886124,10
1676,1.215647737,10
1677,1.205401323,10
1678,1.180997495,10
1679,1.146898405,10
1680,1.106766117,10
1681,1.062737542,10
1682,1.096693141,17
1683,1.114674052,17
1684,1.114525007,17
1685,1.099208811,17
1686,1.073288589,17
1687,1.040517282,17
1688,1.003113591,17
1689,0.96191128,17
1690,0.916956636,17
1691,0.86845604,17
1692,0.81774924,17
1693,0.767513937,17
1694,0.720971773,17
1695,0.681121192,17
1696,0.650630956,17
1697,0.632022037,17
1698,0.627725257,17
1699,0.63985567,17
1700,0.638238648,17
1701,0.630693316,17
1702,0.623951261,17
1703,0.623047807,17
1704,0.631623328,17
1705,0.652116529,17
1706,0.685657144,17
1707,0.731728313,17
1708,0.787683308,17
1709,0.848532549,17
1710,0.907938565,17
1711,0.96047996,17
1712,1.00335456,17
1713,1.036377422,17
1714,1.06112066,17
1715,1.080140407,17
1716,1.096490038,17
1717,1.113356827,17
1718,1.128253079,17
1719,1.140322702,17
1720,1.149974517,17
1721,1.158497813,17
1722,1.167708826,17
1723,1.179572255,17
1724,1.195667909,17
1725,1.216278331,17
1726,1.238922433,17
1727,1.257222273,17
1728,1.263020156,17
1729,1.25187228,17
1730,1.225340575,17
1731,1.188123172,17
1732,1.144838915,17
1733,1.098680861,17
1734,1.051252456,17
1735,1.002837559,17
1736,0.954517666,17
1737,0.907407919,17
1738,0.86225887,17
1739,0.81930379,17
1740,0.778248676,17
1741,0.738383337,17
1742,0.698845092,17
1743,0.659048481,17
1744,0.61917133,17
1745,0.580395667,17
1746,0.544651132,17
1747,0.514136895,17
1748,0.491117917,17
1749,0.477979858,17
1750,0.477220829,17
1751,0.491173792,17
1752,0.521443285,17
1753,0.568162017,17
1754,0.62862092,17
1755,0.69741367,17
1756,0.768198785,17
1757,0.83558629,17
1758,0.89594724,17
1759,0.947241883,17
1760,0.988508226,17
1761,1.019460509,17
1762,1.040331616,17
1763,1.051876266,17
1764,1.055369213,17
1765,1.052527134,17
1766,1.045417888,17
1767,1.036412606,17
1768,1.028157076,17
1769,1.02349591,17
1770,1.025280215,17
1771,1.035987675,17
1772,1.056913199,17
1773,1.087008365,17
1774,1.121685596,17
1775,1.152851462,17
1776,1.171962609,17
1777,1.174550655,17
1778,1.161652805,17
1779,1.137639551,17
1780,1.107605476,17
1781,1.075985827,17
1782,1.046155701,17
1783,1.020424661,17
1784,1.000081291,17
1785,0.985375671,17
1786,0.975469924,17
1787,0.968440754,17
1788,0.961392216,17
1789,0.950726375,17
1790,0.932818288,17
1791,0.905352228,17
1792,0.868836277,17
1793,0.826749716,17
1794,0.783882773,17
1795,0.744665156,17
1796,0.712635809,17
1797,0.690501889,17
1798,0.680074405,17
1799,0.681935938,17
1800,0.695147955,17
1801,0.717394706,17
1802,0.745622718,17
1803,0.776843348,17
1804,0.808757483,17
1805,0.840122061,17
1806,0.870934669,17
1807,0.902435124,17
1808,0.93666276,17
1809,0.975166827,17
1810,1.017208741,17
1811,1.059371734,17
1812,1.097583465,17
1813,1.129338104,17
1814,1.154274035,17
1815,1.173625985,17
1816,1.189459522,17
1817,1.203997636,17
1818,1.219058151,17
1819,1.235631329,17
1820,1.253671906,17
1821,1.272158593,17
1822,1.289399244,17
1823,1.303439892,17
1824,1.312322346,17
1825,1.313974269,17
1826,1.305838523,17
1827,1.284968271,17
1828,1.249535325,17
1829,1.200788417,17
1830,1.142766889,17
1831,1.0801202,17
1832,1.016516549,17
1833,0.954262243,17
1834,0.894508003,17
1835,0.837592731,17
1836,0.783391991,17
1837,0.73163583,17
1838,0.682147767,17
1839,0.634956426,17
1840,0.590281302,17
1841,0.548454614,17
1842,0.509861082,17
1843,0.474956387,17
1844,0.444400265,17
1845,0.419323477,17
1846,0.401704318,17
1847,0.394739063,17
1848,0.402898423,17
1849,0.43094188,17
1850,0.481191815,17
1851,0.550437338,17
1852,0.630111081,17
1853,0.710283962,17
1854,0.783386699,17
1855,0.845214988,17
1856,0.894210179,17
1857,0.930441968,17
1858,0.954850841,17
1859,0.96878721,17
1860,0.973759789,17
1861,0.971319629,17
1862,0.963041025,17
1863,0.950587525,17
1864,0.935860847,17
1865,0.921215324,17
1866,0.909664395,17
1867,0.904867297,17
1868,0.910554921,17
1869,0.929306541,17
1870,0.961166831,17
1871,1.002611056,17
1872,1.046480889,17
1873,1.084356657,17
1874,1.11070428,17
1875,1.124837368,17
1876,1.129511701,17
1877,1.128672082,17
1878,1.126051548,17
1879,1.124612016,17
1880,1.126377309,17
1881,1.132381339,17
1882,1.14265964,17
1883,1.156325947,17
1884,1.171770581,17
1885,1.186883973,17
1886,1.199041484,17
1887,1.204686593,17
1888,1.199124228,17
1889,1.178165754,17
1890,1.141625532,17
1891,1.094241669,17
1892,1.04240442,17
1893,0.991189457,17
1894,0.943647246,17
1895,0.901117263,17
1896,0.863651804,17
1897,0.830382708,17
1898,0.799889308,17
1899,0.770602664,17
1900,0.741206589,17
1901,0.710938588,17
1902,0.679700408,17
1903,0.647985974,17
1904,0.616762421,17
1905,0.587479593,17
1906,0.562289074,17
1907,0.544355539,17
1908,0.537883179,17
1909,0.547325388,17
1910,0.575493604,17
1911,0.621446137,17
1912,0.680291065,17
1913,0.745461734,17
1914,0.811246317,17
1915,0.87380176,17
1916,0.930906905,17
1917,0.981338719,17
1918,1.024380508,17
1919,1.05958983,17
1920,1.086768869,17
1921,1.106019547,17
1922,1.117795353,17
1923,1.122939166,17
1924,1.12274889,17
1925,1.11909694,17
1926,1.114546252,17
1927,1.112293262,17
1928,1.115705834,17
1929,1.127365825,17
1930,1.147859003,17
1931,1.174661643,17
1932,1.201614699,17
1933,1.220207523,17
1934,1.223247926,17
1935,1.208272802,17
1936,1.177605221,17
1937,1.135966572,17
1938,1.088272324,17
1939,1.038602749,17
1940,0.990007057,17
1941,0.944628729,17
1942,0.90384834,17
1943,0.86830915,17
1944,0.837798562,17
1945,0.811079403,17
1946,0.785913374,17
1947,0.759560116,17
1948,0.729787548,17
1949,0.695952321,17
1950,0.659388638,17
1951,0.622792033,17
1952,0.589290244,17
1953,0.562024206,17
1954,0.544251732,17
1955,0.539452402,17
1956,0.550866764,17
1957,0.580202971,17
1958,0.626150629,17
1959,0.684198379,17
1960,0.74831949,17
1961,0.813127796,17
1962,0.855289477,10
1963,0.887026384,10
1964,0.910376239,10
1965,0.927941312,10
1966,0.942812958,10
1967,0.958422249,10
1968,0.978121118,10
1969,1.004389676,10
1970,1.037781697,10
1971,1.075856389,10
1972,1.112653065,10
1973,1.142819336,10
1974,1.164840045,10
1975,1.179248515,10
1976,1.187285005,10
1977,1.189822364,10
1978,1.186732509,10
1979,1.176646352,10
1980,1.157221387,10
1981,1.126251674,10
1982,1.083543846,10
1983,1.032131467,10
1984,0.97653647,10
1985,0.920491722,10
1986,0.866479148,10
1987,0.815995402,10
1988,0.769986312,10
1989,0.729277876,10
1990,0.695011214,10
1991,0.669122069,10
1992,0.654793821,10
1993,0.656389869,10
1994,0.677777599,10
1995,0.719192371,10
1996,0.775411453,10
1997,0.837788516,10
1998,0.898321098,10
1999,0.951975333,10
2000,0.996680109,10
2001,1.032452565,10
2002,1.060666647,10
2003,1.083688354,10
2004,1.10467701,10
2005,1.127047176,10
2006,1.15304596,10
2007,1.181524883,10
2008,1.206541188,10
2009,1.21974225,10
2010,1.215930155,10
2011,1.195662185,10
2012,1.162993171,10
2013,1.12239783,10
2014,1.077180667,10
2015,1.029075655,10
2016,0.978504916,10
2017,0.925398182,10
2018,0.870355985,10
2019,0.815334119,10
2020,0.763230333,10
2021,0.717062132,10
2022,0.679657249,10
2023,0.653778674,10
2024,0.642194314,10
2025,0.647398212,10
2026,0.670918928,10
2027,0.712267088,10
2028,0.76775863,10
2029,0.830301941,10
2030,0.891601105,10
2031,0.945492013,10
2032,0.989379925,10
2033,1.023573242,10
2034,1.050132507,10
2035,1.072043825,10
2036,1.092665846,10
2037,1.115148333,10
2038,1.141455155,10
2039,1.170660273,10
2040,1.197279184,10
2041,1.212901517,10
2042,1.211985329,10
2043,1.195001517,10
2044,1.165987878,10
2045,1.129218197,10
2046,1.08764584,10
2047,1.042669717,10
2048,0.994526365,10
2049,0.943086329,10
2050,0.888909868,10
2051,0.833970898,10
2052,0.781316858,10
2053,0.734108288,10
2054,0.695142459,10
2055,0.666942229,10
2056,0.651914821,10
2057,0.652308811,10
2058,0.669872711,10
2059,0.705066705,10
2060,0.755735497,10
2061,0.81607893,10
2062,0.877919609,10
2063,0.934178953,10
2064,0.981198828,10
2065,1.018538429,10
2066,1.047790047,10
2067,1.071611015,10
2068,1.093116943,10
2069,1.115385843,10
2070,1.140705578,10
2071,1.169122949,10
2072,1.196519756,10
2073,1.21490691,10
2074,1.217462746,10
2075,1.203120156,10
2076,1.175333591,10
2077,1.13855682,10
2078,1.096214084,10
2079,1.050221117,10
2080,1.001245162,10
2081,0.949351091,10
2082,0.894933735,10
2083,0.839556025,10
2084,0.785952786,10
2085,0.737218763,10
2086,0.696214256,10
2087,0.665572446,10
2088,0.647874468,10
2089,0.645623434,10
2090,0.660855179,10
2091,0.694271217,10
2092,0.743910385,10
2093,0.804142359,10
2094,0.866755558,10
2095,0.924299141,10
2096,0.972637704,10
2097,1.010988222,10
2098,1.040771178,10
2099,1.064602445,10
2100,1.08566227,10
2101,1.107200017,10
2102,1.131813021,10
2103,1.160072369,10
2104,1.188556628,10
2105,1.209577741,10
2106,1.215660957,10
2107,1.204764993,10
2108,1.179868621,10
2109,1.145435649,10
2110,1.105076737,10
2111,1.060872649,10
2112,1.013544544,10
2113,0.96306465,10
2114,0.909611236,10
2115,0.854525718,10
2116,0.800474195,10
2117,0.750633457,10
2118,0.70794739,10
2119,0.675041749,10
2120,0.654406483,10
2121,0.648443057,10
2122,0.659222887,10
2123,0.687847388,10
2124,0.733280542,10
2125,0.791043465,10
2126,0.853462403,10
2127,0.912604481,10
2128,0.963403056,10
2129,1.00431193,10
2130,1.036287628,10
2131,1.061681747,10
2132,1.083519706,10
2133,1.104999955,10
2134,1.128883287,10
2135,1.156342837,10
2136,1.185067344,10
2137,1.208209122,10
2138,1.217694556,10
2139,1.210019696,10
2140,1.187288646,10
2141,1.15391254,10
2142,1.113832173,10
2143,1.06953321,10
2144,1.022083187,10
2145,0.971644617,10
2146,0.918328263,10
2147,0.863167861,10
2148,0.808526896,10
2149,0.757491294,10
2150,0.713054963,10
2151,0.677912806,10
2152,0.654628402,10
2153,0.645719814,10
2154,0.653448117,10
2155,0.679193173,10
2156,0.722317505,10
2157,0.778833043,10
2158,0.841349057,10
2159,0.901673457,10
2160,0.954133247,10
2161,0.996644176,10
2162,1.029838806,10
2163,1.055915337,10
2164,1.077860542,10
2165,1.098935038,10
2166,1.122100599,10
2167,1.148976726,10
2168,1.178024967,10
2169,1.203098792,10
2170,1.215856007,10
2171,1.211680321,10
2172,1.191851642,10
2173,1.160618682,10
2174,1.122111464,10
2175,1.079070731,10
2176,1.032750377,10
2177,0.983362979,10
2178,0.930896726,10
2179,0.876136186,10
2180,0.821244376,10
2181,0.769289044,10
2182,0.723343422,10
2183,0.686146649,10
2184,0.660240887,10
2185,0.648100995,10
2186,0.65201231,10
2187,0.673588189,10
2188,0.7127953,10
2189,0.766580046,10
2190,0.828276267,10
2191,0.889583731,10
2192,0.944070067,10
2193,0.988872724,10
2194,1.024112468,10
2195,1.051703078,10
2196,1.074480114,10
2197,1.095648674,10
2198,1.118259901,10
2199,1.144324414,10
2200,1.173167661,10
2201,1.199652851,10
2202,1.215464373,10
2203,1.214766942,10
2204,1.197704323,10
2205,1.168202097,10
2206,1.130591051,10
2207,1.087964584,10
2208,1.041903028,10
2209,0.992827522,10
2210,0.94073074,10
2211,0.886167801,10
2212,0.830996194,10
2213,0.778141171,10
2214,0.730706533,10
2215,0.6914966,10
2216,0.66309719,10
2217,0.648033963,10
2218,0.648701064,10
2219,0.666932087,10
2220,0.703093436,10
2221,0.754733851,10
2222,0.815735905,10
2223,0.877804949,10
2224,0.933939126,10
2225,0.980608606,10
2226,1.01747421,10
2227,1.046201859,10
2228,1.069517491,10
2229,1.090616186,10
2230,1.112658377,10
2231,1.137979061,10
2232,1.16658772,10
2233,1.194247529,10
2234,1.21288241,10
2235,1.215715814,10
2236,1.201775608,10
2237,1.174554441,10
2238,1.138486257,10
2239,1.096943888,10
2240,1.051768099,10
2241,1.003531545,10
2242,0.952207833,10
2243,0.898147679,10
2244,0.842942546,10
2245,0.789395086,10
2246,0.740651686,10
2247,0.699584352,10
2248,0.668795652,10
2249,0.650796113,10
2250,0.647997294,10
2251,0.662381097,10
2252,0.694727438,10
2253,0.743336153,10
2254,0.802897726,10
2255,0.86534342,10
2256,0.923127866,10
2257,0.971935236,10
2258,1.010836994,10
2259,1.041159807,10
2260,1.065453019,10
2261,1.086837229,10
2262,1.108510325,10
2263,1.133058598,10
2264,1.161137875,10
2265,1.189517544,10
2266,1.210652177,10
2267,1.216968965,10
2268,1.206206535,10
2269,1.181227098,10
2270,1.146502753,10
2271,1.105710518,10
2272,1.061017139,10
2273,1.01323438,10
2274,0.962408518,10
2275,0.908739958,10
2276,0.853524897,10
2277,0.799359316,10
2278,0.749378929,10
2279,0.706522971,10
2280,0.673438414,10
2281,0.652660634,10
2282,0.646656846,10
2283,0.657559318,10
2284,0.686475618,10
2285,0.732284542,10
2286,0.790371435,10
2287,0.852975523,10
2288,0.91215999,10
2289,0.962892127,10
2290,1.003659714,10
2291,1.035445985,10
2292,1.060628238,10
2293,1.082264014,10
2294,1.103591534,10
2295,1.127409128,10
2296,1.154906898,10
2297,1.1837593,10
2298,1.207088273,10
2299,1.216803654,10
2300,1.209403978,10
2301,1.186996554,10
2302,1.153988192,10
2303,1.11430824,10
2304,1.070421567,10
2305,1.02336236,10
2306,0.973250794,10
2307,0.920162066,10
2308,0.865121072,10
2309,0.810511492,10
2310,0.759447517,10
2311,0.714938575,10
2312,0.679674634,10
2313,0.656193416,10
2314,0.646972297,10
2315,0.654238226,10
2316,0.679386298,10
2317,0.721886614,10
2318,0.777929751,10
